path	kind	consumers	consumer_count	lines	bytes	sha256	sections	labels	citation_keys	unresolved_citations	todo_lines	placeholder_lines	claim_risk_lines	missing_input_hooks	mechanical_status
platform_hybrid/paper/sections/p5_iter80_delta_div.tex	paper-specific	P05	1	105	5434	808fa40dca999c8a5b0e34215d66e3a46a64fa771c5e4ec6021e9170a5025f35	7	3	0				61	0	screened
platform_hybrid/paper/sections/p5_iter81_yield_axes.tex	paper-specific	P05	1	145	8255	3d91ef527d32ac508d98997b63ab974f86b5d8927ad975355460d2c801770c45	9	4	0				9,114	0	screened
platform_hybrid/paper/sections/p5_iter85_ivison_unpacking.tex	paper-specific	P05	1	126	6855	ed0caf4d479dc29d7a916d0fa7c932e4a4f041e0401636ffdade4eb519159133	7	8	0				11,15,110	0	screened
platform_hybrid/paper/sections/p5_iter89_n2_bootstrap.tex	paper-specific	P05	1	170	8956	c1b3166fe013f7b6a792339ba7cfcbb46156bc974e28f1e991a8258b5a02b0b5	8	10	0				137	0	screened
platform_hybrid/paper/sections/p5_iter93_mega_eta2_bootstrap.tex	paper-specific	P05	1	90	5056	8fb6905639dd486e3307f55d9b8f898303856cd8c1e9f990f1ab2bb913dcce77	1	1	0				32	0	screened
platform_hybrid/paper/sections/p5_iter97_schema_mismatch.tex	paper-specific	P05	1	110	6077	be18bebbb6c8127b1e4cbc14019cfbd0e5c578adf8df65aee91b27f1046c36bc	1	1	0					0	screened
platform_hybrid/paper/sections/p5_limitations.tex	paper-specific	P05	1	30	2081	8cf42e665d9aad7d7236d1a0ed593242cc468ed9e9df51b6345f48425df2d130	1	1	0				5	0	screened
platform_hybrid/paper/sections/p5_related.tex	paper-specific	P05	1	106	6975	05092c39b5391f35aa017c10eed7ad93bb9238a4e8700e988366ed65cfd3eb5f	1	1	30				55,57	0	screened
platform_hybrid/paper/sections/p5_results_intro.tex	paper-specific	P05	1	30	2061	8ae07830409be5a95db7e6cc50727542b25b376ad8671d7ff94b9c69a1665437	1	1	1				10	0	screened
platform_hybrid/paper/sections/p5_stack.tex	paper-specific	P05	1	312	17252	ba8138b3b3a9f62b71032e1c189052f7be9ce21b3716c1a3d9c2aab3a6fa2f95	11	14	17				29,69,108,219,222,229,281,301,310	0	screened
platform_hybrid/paper/sections/p5_threatmodel.tex	paper-specific	P05	1	83	5023	ec697d565768326ca84809bd1441b6a5687c5ebf58c9fc4925855269f49e56df	3	3	9				77	0	screened
platform_hybrid/paper/sections/p5_toolchain.tex	paper-specific	P05	1	67	4165	26a1513cecbef51beabc29430afdc0ac7b9a33ab5d3dd37c63780a72878a7566	2	2	2				49,55,62	0	screened
platform_hybrid/paper/sections/p5_verifier_impl.tex	paper-specific	P05	1	55	3679	e58331f9917c1f060a25200f4e32bfd838de9f2a2819b5e95607b3e3908af38d	1	1	0					0	screened
platform_hybrid/paper/sections/p5_worked_example.tex	paper-specific	P05	1	128	5186	b20daede459b036c21dd147533b5512c167efe3535b2857c1bb28920bea0d056	4	4	0				127	0	screened
platform_hybrid/paper/sections/p6_abstract.tex	paper-specific	P06	1	42	3012	5b8051bcc8817003072f94eb9523d348b66ef054aa8682681a6ce8159544462b	0	0	0				37	0	screened
platform_hybrid/paper/sections/p6_appendix_artifact.tex	paper-specific	P06	1	98	4694	e8e0f6edc19f64f7df6534988a8192fff620631f8ca12217e108a3857c947b11	4	4	1					0	screened
platform_hybrid/paper/sections/p6_conclusion.tex	paper-specific	P06	1	45	2859	16368d8c50ce4a39f56cff680dfe8a46c9326c625f5ca39b6086065a4550f7c9	2	2	0				4,34	0	screened
platform_hybrid/paper/sections/p6_controller_pipeline.tex	paper-specific	P06	1	79	4787	7916d7d2978a8258e12834d88661717083a144024044110128452b0405d4fd36	0	0	0				55,58	0	screened
platform_hybrid/paper/sections/p6_governance.tex	paper-specific	P06	1	54	3098	ee383a19ca019d897fb05585fe69b2e20b8775a9f4c99149d305499ac51259d9	1	1	1					0	screened
platform_hybrid/paper/sections/p6_intro.tex	paper-specific	P06	1	77	4824	1d0af384e586bb061e37c7e82b41cf15662e47a90f63211ea4c6451f2f5320d2	2	2	22				11,24,28	0	screened
platform_hybrid/paper/sections/p6_iter100_coverage_closure.tex	paper-specific	P06	1	85	4546	5f2c691e4e946030dea5f6f366c07749d46f8427712132de2d6cd28b05fea4e5	1	2	0					0	screened
platform_hybrid/paper/sections/p6_iter106_claim_evidence_ledger.tex	paper-specific	P06	1	135	8329	68ba5871b9468e4026e51504ffb8fe649c49b49eafd1cecb619d0c761f681714	1	1	0				36,63,70,72,74,76,80,83,123,132	0	screened
platform_hybrid/paper/sections/p6_iter118_claim_xref_coverage_strict.tex	paper-specific	P06	1	135	8001	6959a9bbc2d93d62e100142650123f637097819f3366a1f31cee28607f43ec27	1	1	0				24,33,44,52,55,76	0	screened
platform_hybrid/paper/sections/p6_iter122_validate_strict_crossentry.tex	paper-specific	P06	1	130	7822	ed3e3ae1b4f5b75954df70391729b07a66d0fa4c42c93c13e30866a51c7bcaca	1	1	0			73,77,81,85,86,114,123,126	32,80	0	attention
platform_hybrid/paper/sections/p6_iter126_measured_evidence_tier.tex	paper-specific	P06	1	124	6454	19a9d27a992818525718c96c11378192a6f30c3a7cd2deeb1bd46406a1e7a804	1	2	0				54,56,62,63,74,113,121	0	screened
platform_hybrid/paper/sections/p6_iter134_field_completeness.tex	paper-specific	P06	1	205	9507	0a56b1de1ea722f381722b98888861218258ab51f775d738d8c84e8b1ac43c54	8	11	0				100,123,124,127,129,146,148,188,190	0	screened
platform_hybrid/paper/sections/p6_iter138_missing_method_entries.tex	paper-specific	P06	1	124	6279	74595ac105b35cdff4c3fd35369fcb9cfaefb5d01731ce1816f288b6573aa73b	1	1	0					0	screened
platform_hybrid/paper/sections/p6_iter142_verdict_aggregate.tex	paper-specific	P06	1	224	12021	3d6d3ab8a3d13f4787cda60e3900d1d7b11f88aaaef935b30924d13c7dbf392c	1	3	0				47,49,54,56,57,58,64,66,70,76,77,80,81,82,84,85,95,98,99,101,111,113,134,148,152,153,167,171,190,195,208,216	0	screened
platform_hybrid/paper/sections/p6_iter150_n2_recompute_prose_vs_measured.tex	paper-specific	P06	1	152	7663	9caf84e413746de3017e1672e25967f536809f827119d4dfcecbbe04e41b29d3	1	3	0				122,137,145,151	0	screened
platform_hybrid/paper/sections/p6_iter190_raw_recompute_audit.tex	paper-specific	P06	1	203	10659	24e6806e5dd5cc82f22f1e1244870db1ce5f55e2d04d414cac3ec594d9d7907e	7	3	0				35,37,48,60,77,101,120,131,133,135,136,137,139,141,143,144,145,146,147,150,151,153,169,170,179,197,198	0	screened
platform_hybrid/paper/sections/p6_iter74_drgrpo.tex	paper-specific	P06	1	166	9154	dc91e267d4c189c6f1f0a740e5050fa10368519277de2ebd1397222c95bd27aa	1	3	0			8,84	9,29,31,41,43,60,103,109,123,129,142,154	0	attention
platform_hybrid/paper/sections/p6_iter78_field_coverage.tex	paper-specific	P06	1	92	5084	4eb6ff59bdf63b2a4a568eac0ff47f06274a8ae1b3a10c0a66f4ebffce331f91	1	1	0				2,13,14,15,21,24,30,34,36,45,46,47,59,70,78	0	screened
platform_hybrid/paper/sections/p6_iter82_window_sensitivity.tex	paper-specific	P06	1	91	5088	da1062c699a5eb736b91b911746fc61445e12ba68dca121ea761046770912d11	1	1	0				76,78	0	screened
platform_hybrid/paper/sections/p6_iter86_cross_stack_matrix.tex	paper-specific	P06	1	153	7849	69d800a123da727ef5f40f21b8f6ca2b4bf75e78fd5a920b47fe601628aad53f	6	3	0				122	0	screened
platform_hybrid/paper/sections/p6_iter90_zvf130_measured_audit.tex	paper-specific	P06	1	121	7424	fca368536d25a657b3d913b2c4c38ec46775f8168a17602b1752e2bf51ef616e	1	1	0				18,35,47,63,64,67	0	screened
platform_hybrid/paper/sections/p6_iter94_schema_validator.tex	paper-specific	P06	1	166	10437	46f994613792b0e759c0077f977bb927e603ec772d44896e5f598add3f52dec2	1	1	0			44,153	61,62,131,134	0	attention
platform_hybrid/paper/sections/p6_joint_controller_extension.tex	paper-specific	P06	1	76	3830	d4b088485a1002d11dc2399595caceed0c99ef81f4e4ae5a3719d329232bac9d	4	3	0					0	screened
platform_hybrid/paper/sections/p6_measured_claimed.tex	paper-specific	P06	1	147	7687	71c720b541f3b90e8731e888bfe1eedb4752d0e4ca14c6350231fe9fdb29b3ee	6	2	0				12,37,38,66,95,107,112,114,125	0	screened
platform_hybrid/paper/sections/p6_measured_coverage.tex	paper-specific	P06	1	157	8236	e3902541ccdeb1b7d559037af1d3616ea56dea966546ef28d19caa5c9be39ab8	1	2	0			33,98	36,38,68,74,97,106,118,129	0	attention
platform_hybrid/paper/sections/p6_measured_evidence.tex	paper-specific	P06	1	86	4970	258e9938809872a2fa3bbbaa79580571496c9ae431b5c027e835b19ef8c669b2	4	2	0				33,68	0	screened
platform_hybrid/paper/sections/p6_missing_deltas.tex	paper-specific	P06	1	151	7691	7ac9486e6b08e1432ff0e27e4d6f96eecb9419ad60f81e5bf4931e97663598d3	1	2	0			15,41,93,118	38,40,42,71,72,83,103,112,122,126,131	0	attention
platform_hybrid/paper/sections/p6_population.tex	paper-specific	P06	1	118	6897	cfab05bcde6420d5f2da835ec862d083fee59b5d7d545680d33d7c2da7c2a21b	1	2	0			67	50,93,96,99	0	attention
platform_hybrid/paper/sections/p6_query_auditor.tex	paper-specific	P06	1	85	4400	74376f00ba9829f69a3cc527e41cdf5cb0aa0f52e5c79d1a7922ba65a77376ed	4	5	0				42	0	screened
platform_hybrid/paper/sections/p6_registry_health.tex	paper-specific	P06	1	855	45576	89033159b32df04f4e54eae240604965f544d1f439011167a0d5a896f3d7ca7c	12	14	0				31,50,123,126,127,277,286,310,313,337,338,356,400,407,535,622,731	0	screened
platform_hybrid/paper/sections/p6_related_resources.tex	paper-specific	P06	1	61	3654	942e0e9ce32b6b533fa94cc7f7055aeb08a93907392cea6dd43bc3c0afc92868	1	1	6					0	screened
platform_hybrid/paper/sections/p6_results_intro.tex	paper-specific	P06	1	33	1845	cb12f49295a2de0c56d43d75d6d4a27b6b925ae85c49c2f662ad3e262426cf1a	1	1	0					0	screened
platform_hybrid/paper/sections/p6_schema.tex	paper-specific	P06	1	126	7161	ce74dbb68413b80b30ae123636e9d4c62ddc3c84d35fea67afcf3a43fde13b8c	4	4	3					0	screened
platform_hybrid/paper/sections/p6_schema_extension.tex	paper-specific	P06	1	334	17948	155a574ac2067af2aa6e94ec9c4098ec62d724b89ebee6de5f5fcd0ba15fe9cd	3	7	0			326	163,213,261	0	attention
platform_hybrid/paper/sections/p6_synthesis.tex	paper-specific	P06	1	46	2874	cdefa159dc1794273301e780be7857cbf7905cca1dcc61ff63bd6e68c5273890	1	1	0					0	screened
platform_hybrid/paper/sections/p6_worked_examples.tex	paper-specific	P06	1	69	3857	68921fdbac83349f420bcf951806d25a5748e755abed07123361f1c7f5a3c7d6	3	3	0				64	0	screened
platform_hybrid/paper/sections/p7_abstract.tex	paper-specific	P07	1	55	3966	bbde78768c8d6d8befb3b40943fa9b01faca57b0ce5e5d76cf5dc6d630040070	0	0	0				11,43	0	screened
platform_hybrid/paper/sections/p7_appendix_derivations.tex	paper-specific	P07	1	119	6113	5fb5c76541d9d1e6f5475452356d1f3b38f4e10ec3c8bf0b8f798552dc681f25	7	7	2					0	screened
platform_hybrid/paper/sections/p7_conclusion.tex	paper-specific	P07	1	27	1745	94679ffe342d6accaad1f41702291050c12eed3d7726aa6e6c0f15dfa69037aa	1	1	0				19,23	0	screened
platform_hybrid/paper/sections/p7_controller.tex	paper-specific	P07	1	2364	121463	1de8431cdfaec44dded9c516c410a2e400b4a4e0e28d13a4821a5f2c6a87857b	23	54	5				24,64,77,231,232,240,456,457,489,498,523,531,608,616,975,1031,1152,1171,1289,1316,1330,1331,1375,1399,1444,1466,1538,1703,2158,2193,2303	0	screened
platform_hybrid/paper/sections/p7_design_rules.tex	paper-specific	P07	1	77	4575	c6edcdd4aa3ef57a826ea52578ae88db6bde772485c172adcd061d6520f01327	1	1	0				4,5,74	0	screened
platform_hybrid/paper/sections/p7_e1_validation.tex	paper-specific	P07	1	37	2207	c60b6541b3ce2208c61254c5fb846250bba0d789de5460a81e749effc3363869	1	2	0				31	0	screened
platform_hybrid/paper/sections/p7_intro.tex	paper-specific	P07	1	89	5618	f800aabb5610148356d197f4c0d157e344272a978302f08fee8932aeedcf5dd6	2	2	11				12,20	0	screened
platform_hybrid/paper/sections/p7_iter103_unified_controller.tex	paper-specific	P07	1	152	7296	52f58952df73b5ea9a7e2d2831105d8da7c35f97943d896dc0a8d65f066a8695	5	3	2				19	0	screened
platform_hybrid/paper/sections/p7_iter107_tautransfer.tex	paper-specific	P07	1	162	6860	9a7fc8a391159ba233cf134084b8cd472ab00cc86a5823c1c74ad350e6feda9d	7	5	0				115,159	0	screened
platform_hybrid/paper/sections/p7_iter115_adaptive_gstar_n10_multiseed.tex	paper-specific	P07	1	86	4544	2a8cd5f311d67ab1c88527c0b0a56cfb7a3abbfc8af0d5482c478042ca01656b	2	1	0				21,58,63	0	screened
platform_hybrid/paper/sections/p7_iter119_calibrated_controller_unification.tex	paper-specific	P07	1	153	8293	8db5f88f5c1875f6a3750ccbcb1f0039310ca0061442d06ea5944e53bcd1fa4e	5	1	0				50,53,99,115,144	0	screened
platform_hybrid/paper/sections/p7_iter127_method_axis_ccc.tex	paper-specific	P07	1	124	6197	52645138638d85f346eb5b6aaff1359feef6fb4dd37280ce0ca62a9dfe0b608c	3	1	0					0	screened
platform_hybrid/paper/sections/p7_iter131_per_prompt_adaptive_gstar.tex	paper-specific	P07	1	151	7367	96ee8fb96aadde9a9582f08845a43e4f672e064e7d2e2ec36c9847cb5fca7b3b	1	4	0					0	screened
platform_hybrid/paper/sections/p7_iter135_tau_stability.tex	paper-specific	P07	1	132	7172	084045b2ce1c2f4a361f471b91d62f5eea94657785b4eaa0fa8791f5cd41f03e	1	1	0					0	screened
platform_hybrid/paper/sections/p7_iter139_predictive_validity.tex	paper-specific	P07	1	85	4800	0189fe3a7fdc2fe51de4af9546fe0058fc04ce7d1042c965432b8d066555a062	1	1	0					0	screened
platform_hybrid/paper/sections/p7_iter143_decision_concordance.tex	paper-specific	P07	1	130	6569	ddab70b6e68e74f1f840c528e8ccf3dfb415454548c2a161236e2c6237e491b9	1	2	0					0	screened
platform_hybrid/paper/sections/p7_iter147_unified_per_prompt.tex	paper-specific	P07	1	213	11860	2219235b02af35f98ae91ec70ca4f72c1819e362566f60a05daa011d43b9e812	8	3	0				37	0	screened
platform_hybrid/paper/sections/p7_iter159_pareto_permethod_ci.tex	paper-specific	P07	1	290	15255	8233f9075be0ab1d32926905cb9c3e29ec3fa5a5fca7b7f77b2268a71a000aff	9	5	0				13,14,133,150,155	0	screened
platform_hybrid/paper/sections/p7_iter167_oracle_regret.tex	paper-specific	P07	1	161	8855	d241ff28421d8cfdc5d8568c0c6d4b8939be7a9cd716f4f60d6abccc79bf2f72	7	2	0				12,80,94	0	screened
platform_hybrid/paper/sections/p7_iter175_calibrated_hybrid.tex	paper-specific	P07	1	193	9653	c05f4b5c75ad9e519fa9cf7ab7e551d88bdb5680029cefffd6ef8044f1c99376	8	3	0				16,44,80,122,124,155	0	screened
platform_hybrid/paper/sections/p7_iter192_perfire_optimal_gn.tex	paper-specific	P07	1	225	11360	ed7185b2f3ef7816941058170d36cc1255b8eb98e171db78f463347090c94966	6	2	0				30,76,105,130,131,215	0	screened
platform_hybrid/paper/sections/p7_iter195_unified_concordance.tex	paper-specific	P07	1	128	6007	7c3b5dbcd74df8c1b1c255654aae4f7df7570de0cff971bc87e624722a8edc43	5	2	0					0	screened
platform_hybrid/paper/sections/p7_iter199_closed_loop_counterfactual.tex	paper-specific	P07	1	183	10130	c6ee9214845c83ede294e16148c592ef41e53793ed27e1b11a5c8565b49fe190	6	3	0				2,8,137	0	screened
platform_hybrid/paper/sections/p7_iter203_empirical_gprime.tex	paper-specific	P07	1	45	2460	16394effa62bbc66a6b48af90ec1ed83341752620f14eb7bbdef55b602d3fefa	1	1	0				27,33	0	screened
platform_hybrid/paper/sections/p7_iter79_multitrigger.tex	paper-specific	P07	1	197	10308	929f1e427d69b4576e1e8c304ba2d9f7a97963a2bdae51dafedfbc6014cbb9d1	1	3	0				116,175	0	screened
platform_hybrid/paper/sections/p7_iter83_iso_g.tex	paper-specific	P07	1	163	8251	554c10c6b8b9795c7076abb513d03bbb12e77f75b62960b4da7eb0bc95bc1e33	1	4	0				115	0	screened
platform_hybrid/paper/sections/p7_iter87_hysteresis.tex	paper-specific	P07	1	155	8075	cc4f3ce63712f577fd0a434f5859d267689f3a1f180ba71d29335bae32c84bd1	1	2	0				57	0	screened
platform_hybrid/paper/sections/p7_iter88_hysteresis_n10.tex	paper-specific	P07	1	105	5018	0179ab1686baf29aa29ecc6d2a398e60c03fdaf37c5e0b21946c5dadd698a1f5	4	3	0				48	0	screened
platform_hybrid/paper/sections/p7_iter91_perfire_gain.tex	paper-specific	P07	1	178	9147	fdb77eb5264119433ee5c4cde59e3919dc05cf3499092776255c85961e554705	1	3	2				120,158,169	0	screened
platform_hybrid/paper/sections/p7_iter92_asymmetric_hysteresis.tex	paper-specific	P07	1	144	7386	93d87f7826e17d084badab2eb0393b67590e2bfd5abfbf0e0afa5fb0f2b37204	1	2	0				77,105,138	0	screened
platform_hybrid/paper/sections/p7_limitations.tex	paper-specific	P07	1	97	5374	885d8c746575f71b635e0c6ee0f65f50bae55f28b802f26679c9fe8eda08204b	3	3	5			55	31,40	0	attention
platform_hybrid/paper/sections/p7_results_intro.tex	paper-specific	P07	1	36	2295	c2b163d7b63f5c05e80d04081b664e309910d76898e97ef6c7921e0e2b2d9b18	1	1	0				4,17,21,32	0	screened
platform_hybrid/paper/sections/p7_synthesis.tex	paper-specific	P07	1	48	2916	1c93216c93775ead2e7e0466ce469e536c8b3f8f2260c1772b1807df7cd0cb03	1	1	0				39	0	screened
platform_hybrid/paper/sections/p7_theory.tex	paper-specific	P07	1	131	6378	4742c4de94f27a05f99ef30fb57c9fa2d4adc8bbdfdad0b945b7fbc547364657	5	9	0				23,61,126	0	screened
platform_hybrid/paper/sections/p7_ushape.tex	paper-specific	P07	1	99	5136	f5af34a2f6a64af0f268bd7df6050f6c9660caa2394da2dfbcc1a5d977b53c06	4	6	0				44	0	screened
platform_hybrid/paper/sections/p8_abstract.tex	paper-specific	P08	1	34	2456	6341700d2b5eb14112fd4829646d3ed62d3636204dc3ad10dfd07e5c4e45172f	0	0	0				25	0	screened
platform_hybrid/paper/sections/p8_architecture.tex	paper-specific	P08	1	106	6008	44bfbbf76aa9cbbc1fa7722c4ea80cd271092f851b8f5a551403b13062d78ac2	1	2	4				61	0	screened
platform_hybrid/paper/sections/p8_compliance.tex	paper-specific	P08	1	68	4207	a8b56c2b6651886799de786e4a2ab06b88de7b6f10a3c5c399aa2c6db3809c2a	3	3	5				37,49	0	screened
platform_hybrid/paper/sections/p8_cost_optimal.tex	paper-specific	P08	1	105	5394	48c93f7c23a3d3ff0bd17130a556e0bf2595c16fa96c1fc0bd203065551aad1e	1	4	0				3,4,11,27,30,33,61,66,82,84,92	0	screened
platform_hybrid/paper/sections/p8_decision_disagreement.tex	paper-specific	P08	1	160	8068	a1b7af23d50b62708e168396ad62fa8cfafe9cd2db843f23e82e89b965d91e0c	6	7	0				131	0	screened
platform_hybrid/paper/sections/p8_evidence.tex	paper-specific	P08	1	2005	106074	13fb65bd7b730115e72d8e7afe0eb68a3a6fec5d7bfd4cb40602c786512e305e	22	45	0				85,92,239,373,440,523,656,675,795,833,839,878,911,954,967,1041,1047,1051,1058,1161,1320,1719,1943,1972,1989	0	screened
platform_hybrid/paper/sections/p8_evidence_noise.tex	paper-specific	P08	1	179	8665	0d2f8db309a49a4af293c39b22badc0c5d705d00fcd05e7fffc13d2c70455c1a	4	4	0					0	screened
platform_hybrid/paper/sections/p8_future.tex	paper-specific	P08	1	36	2107	5137c461d35e634a271b0bd8f871c19463c10d52c66a4612ebf18b0457b658f5	1	1	4				9	0	screened
platform_hybrid/paper/sections/p8_intro.tex	paper-specific	P08	1	85	5328	3e57745267981a984b971df3820fe32442e1bd14b52289baebece720ce6d62af	1	1	8				39,68	0	screened
platform_hybrid/paper/sections/p8_iter104_isotonic_recalibration.tex	paper-specific	P08	1	137	6747	76d6847b3914e7c21ec8183cc5a4e869881a3ce8a7c5e782881b82656bf75151	5	3	0					0	screened
platform_hybrid/paper/sections/p8_iter108_cost_decision_cis.tex	paper-specific	P08	1	122	6011	b5764587eb8356c1dce6087f7cd29b3cc8fa9bc0645ef258c50ae237be8e0dcb	1	2	0				101	0	screened
platform_hybrid/paper/sections/p8_iter112_cost_cis_realistic_rates.tex	paper-specific	P08	1	100	5296	6dbfcbee29571f940174c89525799a26281dd8e7bcb6cf128122df580129003b	6	1	0				100	0	screened
platform_hybrid/paper/sections/p8_iter116_llm_cost_sweep.tex	paper-specific	P08	1	76	4051	2d7c58b25e0b03220452d497f30ff086d5fcd471655931230cceab6b85d98397	5	1	0				63,76	0	screened
platform_hybrid/paper/sections/p8_iter120_vstat_ablation.tex	paper-specific	P08	1	78	4479	b0428e0e8bb0aa478e764b0e61550390d18856b416aa87a9219f177cffade8e5	7	1	0					0	screened
platform_hybrid/paper/sections/p8_iter124_cost_accounting.tex	paper-specific	P08	1	79	4442	1fa7265ebedfeb7a0e7355e77d41b4a6d69c4fa5f55568ca163161bf19feb24a	6	1	0					0	screened
platform_hybrid/paper/sections/p8_iter132_mislabel.tex	paper-specific	P08	1	130	6955	39c446809b480bfacead9515114abe38802ae1bbbbbf1a1adf55188a1ffcdcdd	6	2	0					0	screened
platform_hybrid/paper/sections/p8_iter136_cal_realistic.tex	paper-specific	P08	1	106	5565	4f39d3d39def3c0a4f99aae4268a3f2d67c275eb1ddff80772c46c8dc718164d	5	1	0				17,72	0	screened
platform_hybrid/paper/sections/p8_iter140_sensor_feat_realistic.tex	paper-specific	P08	1	131	6272	e00be477108770a1d5f64e0ff94bd6d3bc6eea5f86660e7125b3ed9c84548fd1	3	2	0					0	screened
platform_hybrid/paper/sections/p8_iter156_disagreement_escalation.tex	paper-specific	P08	1	131	7197	246beada048990d6ce70a005aed50b702aac861af4b699048799e260409e8736	3	0	0					0	screened
platform_hybrid/paper/sections/p8_iter160_operating_point_utility.tex	paper-specific	P08	1	183	9990	ad6795192dbe454836950bfb7bef51131d9a03cfac59df061bcf6476bbdbbbb5	6	1	0				72,115,137,148,153	0	screened
platform_hybrid/paper/sections/p8_iter164_breakeven_tier.tex	paper-specific	P08	1	88	4834	86b043c1fa44a8a313c7000b475f7e5c0a88968205fd032bf81c622e2d880c41	1	1	0				86	0	screened
platform_hybrid/paper/sections/p8_iter168_vmean_threshold.tex	paper-specific	P08	1	150	8327	1adc44cbfbdceeb45809ba2b16a2c4daa123696c79895da680f991fabdf35847	5	0	0				67,88,92	0	screened
platform_hybrid/paper/sections/p8_iter172_vstat_ensemble.tex	paper-specific	P08	1	154	8765	997cab1bf49cd1486f1d210f2606a1d6e079e96c7b78bb40766118721152ba75	5	1	0				59,61,124	0	screened
platform_hybrid/paper/sections/p8_iter176_sensor_scribe_scorer.tex	paper-specific	P08	1	104	5182	5131151e38d0e1443fe945fdb7d635d903a048b84358818066af8da3d7189440	2	3	0					0	screened
platform_hybrid/paper/sections/p8_iter180_calibration_slope_curvature.tex	paper-specific	P08	1	142	6978	d589f653d4e4c6732762d6ddfdb6181b6ab0e27069077a58bda43f1671df3cf4	4	3	0					0	screened
platform_hybrid/paper/sections/p8_iter192_vmean_decile_audit.tex	paper-specific	P08	1	154	8896	1ce6be28ae0a3f44bf1fda40b3f974b6a589d2c083a8c66719f3fd515390a05e	6	7	0					0	screened
platform_hybrid/paper/sections/p8_iter204_decile_cost_savings.tex	paper-specific	P08	1	164	9290	6581dbf0005b6648f475a08033b252ab6c1278d94a6320d1940df2911a0f891e	6	7	0				40,141	0	screened
platform_hybrid/paper/sections/p8_iter80_score_gradient.tex	paper-specific	P08	1	157	8431	af73987870f663e1a20d031e6c4d9690b15bf438c8e3314c207dd79864b4861a	5	7	0					0	screened
platform_hybrid/paper/sections/p8_iter84_cohort_calibration.tex	paper-specific	P08	1	138	7455	1587c1db4ddb69039422179cfa1b728ad5521b3f0ab6522236b6c0ed530da93d	5	3	0				127	0	screened
platform_hybrid/paper/sections/p8_iter88_noise_cost_frontier.tex	paper-specific	P08	1	147	6956	b2e16b4ac24d224add6fe459d4b0b3171a1fc36c58a11149209fba8b128e3896	5	3	0					0	screened
platform_hybrid/paper/sections/p8_limitations.tex	paper-specific	P08	1	54	3204	3caef49c18d3f07eedd0dd62f2a08755a0a64a6ee6bd891214afedc39688bee7	1	1	2					0	screened
platform_hybrid/paper/sections/p8_noisy_sensor.tex	paper-specific	P08	1	125	6326	bedd9b6221a1335637e82561adfdd2faa2e0d44ee3db17480741db9d0bd6a267	1	4	0				4,7,13,26,57,95,107,115,116	0	screened
platform_hybrid/paper/sections/p8_related.tex	paper-specific	P08	1	54	3304	8fe6c445f3943b517a5dadc608ac1c416c408e7eaa150d0e231070c0ae70b066	1	1	11				8,44	0	screened
platform_hybrid/paper/sections/p8_reproducible_detector.tex	paper-specific	P08	1	80	4331	97a8fe360647a7629f2bf1be0b5ce1d4520e0ca698205f3b85b3e46e50b4722c	1	2	0					0	screened
platform_hybrid/paper/sections/p8_scorer.tex	paper-specific	P08	1	85	4771	08af65f43c09565c76d4e63ce10b05d6ad3af073cd01b2c8b56f0c984744ee25	1	2	5				38	0	screened
platform_hybrid/paper/sections/p8_setup.tex	paper-specific	P08	1	79	4903	3f538519e4ab5f1378a971313bb9c503187eacdfa064c6a977b3a5c602bfad36	1	1	4				70,75	0	screened
platform_hybrid/paper/sections/p8_taxonomy.tex	paper-specific	P08	1	97	6046	0dd9a5231d2340946f1cf7275e2e99b8cfd6aed241ed0462668b28c090033510	5	5	10				17,53,57	0	screened
platform_hybrid/paper/sections/related_work_v2.tex	shared	R04,U01	2	240	15408	7d2cc6cdd798aa576d3d91e8f92425c3a477bbdfdbf1b6dcd4d0f362dff07720	6	6	131				28,41,53,74,95,153,173,175,179,215,235	0	screened
platform_hybrid/paper/sections/robustness_smallscale_nulls.tex	paper-specific	P03	1	102	5399	4b9ab612c3a84d7e35e24f4fec6f96926be1e6aca6d45934fd4104650c2090ac	1	2	0				54	0	screened
platform_hybrid/paper/sections/scaling_law_iter101.tex	paper-specific	U01	1	190	9983	bc246bfb2b3a6f20f9e25be5ce218b7c8d1e403019b2eb80d1fd8c3016c0a8c5	0	4	0				38	0	screened
platform_hybrid/paper/sections/scaling_law_iter105.tex	paper-specific	U01	1	199	11150	4f840be5241ad03ae155debb2e6f27acc25b1c76f99d9abc045b3e4c37fe2365	2	2	0				41,101	0	screened
platform_hybrid/paper/sections/scaling_law_iter109.tex	paper-specific	U01	1	277	18051	7ec75fcfba42ae033d30d84686eda027a4e07aab650236a916d307773c516f25	2	6	0				119	0	screened
platform_hybrid/paper/sections/scaling_law_iter29.tex	shared	P01,U01	2	138	7051	411e2fc69023eb684a6c2db517e391163d86d3feb4803dc112057f87a495ca1b	1	3	1				2,23,29,42,43,45,60,67,77,87,91,103,113,117,128,129	0	screened
platform_hybrid/paper/sections/scaling_law_iter33.tex	shared	P01,U01	2	177	8990	719e38a84b575afa0a6a367173f6609ef2edfe2702a9aa2a7bd73956732633a7	1	2	1					0	screened
platform_hybrid/paper/sections/scaling_law_iter37.tex	shared	P01,U01	2	159	8479	18ac5f560e1d4bce65b08cc7d6a99d4bbaf5def04d089544a27406414cc76cd8	1	1	0				40,41,42,77,78,79,82,157	0	screened
