seed	rate_pct	fset	tier	utility	opt_util	n_alerted	cost_total	value_gain	net_value
20260706	0.1	20raw	cheap_heuristic	COST_CONSTRAINED	1.0	9853	0.9853000000000001	500.0	499.0147
20260706	0.1	20raw	small_open	F1	0.5714285714285715	4	0.0024	200.0	199.9976
20260706	0.1	20raw	small_open	VALUE	0.9999136	72	0.043199999999999995	500.0	499.9568
20260706	0.1	20raw	small_open	PREC_CONSTRAINED	0.5	9	0.005399999999999999	250.0	249.9946
20260706	0.1	20raw	small_open	COST_CONSTRAINED	1.0	9853	5.9117999999999995	500.0	494.08820000000003
20260706	0.1	20raw	iter120_default	F1	0.5714285714285715	4	0.004	200.0	199.996
20260706	0.1	20raw	iter120_default	VALUE	0.999856	72	0.07200000000000001	500.0	499.928
20260706	0.1	20raw	iter120_default	PREC_CONSTRAINED	0.5	9	0.009000000000000001	250.0	249.991
20260706	0.1	20raw	iter120_default	COST_CONSTRAINED	1.0	9853	9.853	500.0	490.147
20260706	0.1	20raw	mid_tier	F1	0.5714285714285715	4	0.02	200.0	199.98
20260706	0.1	20raw	mid_tier	VALUE	0.99928	72	0.36	500.0	499.64
20260706	0.1	20raw	mid_tier	PREC_CONSTRAINED	0.5	9	0.045	250.0	249.955
20260706	0.1	20raw	mid_tier	COST_CONSTRAINED	1.0	9853	49.265	500.0	450.735
20260706	0.1	20raw	frontier_gpt4	F1	0.5714285714285715	4	0.12	200.0	199.88
20260706	0.1	20raw	frontier_gpt4	VALUE	0.9956799999999999	72	2.16	500.0	497.84
20260706	0.1	20raw	frontier_gpt4	PREC_CONSTRAINED	0.5	9	0.27	250.0	249.73
20260706	0.1	20raw	frontier_gpt4	COST_CONSTRAINED	1.0	3287	98.61	500.0	401.39
20260706	0.1	20raw+minmax	cheap_heuristic	F1	0.5714285714285715	4	0.0004	200.0	199.9996
20260706	0.1	20raw+minmax	cheap_heuristic	VALUE	0.9999734	133	0.013300000000000001	500.0	499.9867
20260706	0.1	20raw+minmax	cheap_heuristic	PREC_CONSTRAINED	0.5	9	0.0009000000000000001	250.0	249.9991
20260706	0.1	20raw+minmax	cheap_heuristic	COST_CONSTRAINED	1.0	9859	0.9859	500.0	499.0141
20260706	0.1	20raw+minmax	small_open	F1	0.5714285714285715	4	0.0024	200.0	199.9976
20260706	0.1	20raw+minmax	small_open	VALUE	0.9998404000000001	133	0.0798	500.0	499.9202
20260706	0.1	20raw+minmax	small_open	PREC_CONSTRAINED	0.5	9	0.005399999999999999	250.0	249.9946
20260706	0.1	20raw+minmax	small_open	COST_CONSTRAINED	1.0	9859	5.915399999999999	500.0	494.0846
20260706	0.1	20raw+minmax	iter120_default	F1	0.5714285714285715	4	0.004	200.0	199.996
20260706	0.1	20raw+minmax	iter120_default	VALUE	0.999734	133	0.133	500.0	499.867
20260706	0.1	20raw+minmax	iter120_default	PREC_CONSTRAINED	0.5	9	0.009000000000000001	250.0	249.991
20260706	0.1	20raw+minmax	iter120_default	COST_CONSTRAINED	1.0	9859	9.859	500.0	490.141
20260706	0.1	20raw+minmax	mid_tier	F1	0.5714285714285715	4	0.02	200.0	199.98
20260706	0.1	20raw+minmax	mid_tier	VALUE	0.99867	133	0.665	500.0	499.335
20260706	0.1	20raw+minmax	mid_tier	PREC_CONSTRAINED	0.5	9	0.045	250.0	249.955
20260706	0.1	20raw+minmax	mid_tier	COST_CONSTRAINED	1.0	9859	49.295	500.0	450.705
20260706	0.1	20raw+minmax	frontier_gpt4	F1	0.5714285714285715	4	0.12	200.0	199.88
20260706	0.1	20raw+minmax	frontier_gpt4	VALUE	0.99202	133	3.9899999999999998	500.0	496.01
20260706	0.1	20raw+minmax	frontier_gpt4	PREC_CONSTRAINED	0.5	9	0.27	250.0	249.73
20260706	0.1	20raw+minmax	frontier_gpt4	COST_CONSTRAINED	1.0	3190	95.7	500.0	404.3
20260706	0.1	20raw+stat	cheap_heuristic	F1	0.5714285714285715	4	0.0004	200.0	199.9996
20260706	0.1	20raw+stat	cheap_heuristic	VALUE	0.9999714000000001	143	0.0143	500.0	499.9857
20260706	0.1	20raw+stat	cheap_heuristic	PREC_CONSTRAINED	0.5	10	0.001	250.0	249.999
20260706	0.1	20raw+stat	cheap_heuristic	COST_CONSTRAINED	1.0	9854	0.9854	500.0	499.0146
20260706	0.1	20raw+stat	small_open	F1	0.5714285714285715	4	0.0024	200.0	199.9976
20260706	0.1	20raw+stat	small_open	VALUE	0.9998284	143	0.08579999999999999	500.0	499.9142
20260706	0.1	20raw+stat	small_open	PREC_CONSTRAINED	0.5	10	0.005999999999999999	250.0	249.994
20260706	0.1	20raw+stat	small_open	COST_CONSTRAINED	1.0	9854	5.9124	500.0	494.0876
20260706	0.1	20raw+stat	iter120_default	F1	0.5714285714285715	4	0.004	200.0	199.996
20260706	0.1	20raw+stat	iter120_default	VALUE	0.9997140000000001	143	0.14300000000000002	500.0	499.857
20260706	0.1	20raw+stat	iter120_default	PREC_CONSTRAINED	0.5	10	0.01	250.0	249.99
20260706	0.1	20raw+stat	iter120_default	COST_CONSTRAINED	1.0	9854	9.854000000000001	500.0	490.146
20260706	0.1	20raw+stat	mid_tier	F1	0.5714285714285715	4	0.02	200.0	199.98
20260706	0.1	20raw+stat	mid_tier	VALUE	0.9985700000000001	143	0.715	500.0	499.285
20260706	0.1	20raw+stat	mid_tier	PREC_CONSTRAINED	0.5	10	0.05	250.0	249.95
20260706	0.1	20raw+stat	mid_tier	COST_CONSTRAINED	1.0	9854	49.27	500.0	450.73
20260706	0.1	20raw+stat	frontier_gpt4	F1	0.5714285714285715	4	0.12	200.0	199.88
20260706	0.1	20raw+stat	frontier_gpt4	VALUE	0.99142	143	4.29	500.0	495.71
20260706	0.1	20raw+stat	frontier_gpt4	PREC_CONSTRAINED	0.5	10	0.3	250.0	249.7
20260706	0.1	20raw+stat	frontier_gpt4	COST_CONSTRAINED	1.0	3330	99.89999999999999	500.0	400.1
20260706	0.05	24full	cheap_heuristic	F1	0.3636363636363636	17	0.0017000000000000001	200.0	199.9983
20260706	0.05	24full	cheap_heuristic	VALUE	0.9999608	98	0.0098	250.0	249.9902
20260706	0.05	24full	cheap_heuristic	PREC_CONSTRAINED	0.2	2	0.0002	50.0	49.9998
20260706	0.05	24full	cheap_heuristic	COST_CONSTRAINED	1.0	9852	0.9852000000000001	250.0	249.0148
20260706	0.05	24full	small_open	F1	0.3636363636363636	17	0.010199999999999999	200.0	199.9898
20260706	0.05	24full	small_open	VALUE	0.9997648	98	0.0588	250.0	249.9412
20260706	0.05	24full	small_open	PREC_CONSTRAINED	0.2	2	0.0012	50.0	49.9988
20260706	0.05	24full	small_open	COST_CONSTRAINED	1.0	9852	5.911199999999999	250.0	244.0888
20260706	0.05	24full	iter120_default	F1	0.3636363636363636	17	0.017	200.0	199.983
20260706	0.05	24full	iter120_default	VALUE	0.9996079999999999	98	0.098	250.0	249.902
20260706	0.05	24full	iter120_default	PREC_CONSTRAINED	0.2	2	0.002	50.0	49.998
20260706	0.05	24full	iter120_default	COST_CONSTRAINED	1.0	9852	9.852	250.0	240.148
20260706	0.05	24full	mid_tier	F1	0.3636363636363636	17	0.085	200.0	199.915
20260706	0.05	24full	mid_tier	VALUE	0.9980399999999999	98	0.49	250.0	249.51
20260706	0.05	24full	mid_tier	PREC_CONSTRAINED	0.2	2	0.01	50.0	49.99
20260706	0.05	24full	mid_tier	COST_CONSTRAINED	1.0	9852	49.26	250.0	200.74
20260706	0.05	24full	frontier_gpt4	F1	0.3636363636363636	17	0.51	200.0	199.49
20260706	0.05	24full	frontier_gpt4	VALUE	0.98824	98	2.94	250.0	247.06
20260706	0.05	24full	frontier_gpt4	PREC_CONSTRAINED	0.2	2	0.06	50.0	49.94
20260706	0.05	24full	frontier_gpt4	COST_CONSTRAINED	1.0	1643	49.29	250.0	200.71
20260706	0.05	20raw	cheap_heuristic	F1	0.33333333333333337	1	0.0001	50.0	49.9999
20260706	0.05	20raw	cheap_heuristic	VALUE	0.999974	65	0.006500000000000001	250.0	249.9935
20260706	0.05	20raw	cheap_heuristic	PREC_CONSTRAINED	0.2	2	0.0002	50.0	49.9998
20260706	0.05	20raw	cheap_heuristic	COST_CONSTRAINED	1.0	9848	0.9848	250.0	249.0152
20260706	0.05	20raw	small_open	F1	0.33333333333333337	1	0.0006	50.0	49.9994
20260706	0.05	20raw	small_open	VALUE	0.9998440000000001	65	0.039	250.0	249.961
20260706	0.05	20raw	small_open	PREC_CONSTRAINED	0.2	2	0.0012	50.0	49.9988
20260706	0.05	20raw	small_open	COST_CONSTRAINED	1.0	9848	5.908799999999999	250.0	244.09120000000001
20260706	0.05	20raw	iter120_default	F1	0.33333333333333337	1	0.001	50.0	49.999
20260706	0.05	20raw	iter120_default	VALUE	0.99974	65	0.065	250.0	249.935
20260706	0.05	20raw	iter120_default	PREC_CONSTRAINED	0.2	2	0.002	50.0	49.998
20260706	0.05	20raw	iter120_default	COST_CONSTRAINED	1.0	9848	9.848	250.0	240.152
20260706	0.05	20raw	mid_tier	F1	0.33333333333333337	1	0.005	50.0	49.995
20260706	0.05	20raw	mid_tier	VALUE	0.9987	65	0.325	250.0	249.675
20260706	0.05	20raw	mid_tier	PREC_CONSTRAINED	0.2	2	0.01	50.0	49.99
20260706	0.05	20raw	mid_tier	COST_CONSTRAINED	1.0	9848	49.24	250.0	200.76
20260706	0.05	20raw	frontier_gpt4	F1	0.33333333333333337	1	0.03	50.0	49.97
20260706	0.05	20raw	frontier_gpt4	VALUE	0.9922000000000001	65	1.95	250.0	248.05
20260706	0.05	20raw	frontier_gpt4	PREC_CONSTRAINED	0.2	2	0.06	50.0	49.94
20260706	0.05	20raw	frontier_gpt4	COST_CONSTRAINED	1.0	1632	48.96	250.0	201.04
20260706	0.05	20raw+minmax	cheap_heuristic	F1	0.37499999999999994	11	0.0011	150.0	149.9989
20260706	0.05	20raw+minmax	cheap_heuristic	VALUE	0.9999644	89	0.0089	250.0	249.9911
20260706	0.05	20raw+minmax	cheap_heuristic	PREC_CONSTRAINED	0.2	2	0.0002	50.0	49.9998
20260706	0.05	20raw+minmax	cheap_heuristic	COST_CONSTRAINED	1.0	9854	0.9854	250.0	249.0146
20260706	0.05	20raw+minmax	small_open	F1	0.37499999999999994	11	0.006599999999999999	150.0	149.9934
20260706	0.05	20raw+minmax	small_open	VALUE	0.9997864	89	0.053399999999999996	250.0	249.9466
20260706	0.05	20raw+minmax	small_open	PREC_CONSTRAINED	0.2	2	0.0012	50.0	49.9988
20260706	0.05	20raw+minmax	small_open	COST_CONSTRAINED	1.0	9854	5.9124	250.0	244.0876
20260706	0.05	20raw+minmax	iter120_default	F1	0.37499999999999994	11	0.011	150.0	149.989
20260706	0.05	20raw+minmax	iter120_default	VALUE	0.999644	89	0.089	250.0	249.911
20260706	0.05	20raw+minmax	iter120_default	PREC_CONSTRAINED	0.2	2	0.002	50.0	49.998
20260706	0.05	20raw+minmax	iter120_default	COST_CONSTRAINED	1.0	9854	9.854000000000001	250.0	240.146
20260706	0.05	20raw+minmax	mid_tier	F1	0.37499999999999994	11	0.055	150.0	149.945
20260706	0.05	20raw+minmax	mid_tier	VALUE	0.99822	89	0.445	250.0	249.555
20260706	0.05	20raw+minmax	mid_tier	PREC_CONSTRAINED	0.2	2	0.01	50.0	49.99
20260706	0.05	20raw+minmax	mid_tier	COST_CONSTRAINED	1.0	9854	49.27	250.0	200.73
20260706	0.05	20raw+minmax	frontier_gpt4	F1	0.37499999999999994	11	0.32999999999999996	150.0	149.67
20260706	0.05	20raw+minmax	frontier_gpt4	VALUE	0.9893200000000001	89	2.67	250.0	247.33
20260706	0.05	20raw+minmax	frontier_gpt4	PREC_CONSTRAINED	0.2	2	0.06	50.0	49.94
20260706	0.05	20raw+minmax	frontier_gpt4	COST_CONSTRAINED	1.0	1610	48.3	250.0	201.7
20260706	0.05	20raw+stat	cheap_heuristic	F1	0.33333333333333337	1	0.0001	50.0	49.9999
20260706	0.05	20raw+stat	cheap_heuristic	VALUE	0.9999856	36	0.0036000000000000003	250.0	249.9964
20260706	0.05	20raw+stat	cheap_heuristic	PREC_CONSTRAINED	0.2	1	0.0001	50.0	49.9999
20260706	0.05	20raw+stat	cheap_heuristic	COST_CONSTRAINED	1.0	9849	0.9849	250.0	249.0151
20260706	0.05	20raw+stat	small_open	F1	0.33333333333333337	1	0.0006	50.0	49.9994
20260706	0.05	20raw+stat	small_open	VALUE	0.9999136	36	0.021599999999999998	250.0	249.9784
20260706	0.05	20raw+stat	small_open	PREC_CONSTRAINED	0.2	1	0.0006	50.0	49.9994
20260706	0.05	20raw+stat	small_open	COST_CONSTRAINED	1.0	9849	5.9094	250.0	244.0906
20260706	0.05	20raw+stat	iter120_default	F1	0.33333333333333337	1	0.001	50.0	49.999
20260706	0.05	20raw+stat	iter120_default	VALUE	0.999856	36	0.036000000000000004	250.0	249.964
20260706	0.05	20raw+stat	iter120_default	PREC_CONSTRAINED	0.2	1	0.001	50.0	49.999
20260706	0.05	20raw+stat	iter120_default	COST_CONSTRAINED	1.0	9849	9.849	250.0	240.151
20260706	0.05	20raw+stat	mid_tier	F1	0.33333333333333337	1	0.005	50.0	49.995
20260706	0.05	20raw+stat	mid_tier	VALUE	0.99928	36	0.18	250.0	249.82
20260706	0.05	20raw+stat	mid_tier	PREC_CONSTRAINED	0.2	1	0.005	50.0	49.995
20260706	0.05	20raw+stat	mid_tier	COST_CONSTRAINED	1.0	9849	49.245000000000005	250.0	200.755
20260706	0.05	20raw+stat	frontier_gpt4	F1	0.33333333333333337	1	0.03	50.0	49.97
20260706	0.05	20raw+stat	frontier_gpt4	VALUE	0.9956799999999999	36	1.08	250.0	248.92
20260706	0.05	20raw+stat	frontier_gpt4	PREC_CONSTRAINED	0.2	1	0.03	50.0	49.97
20260706	0.05	20raw+stat	frontier_gpt4	COST_CONSTRAINED	1.0	1637	49.11	250.0	200.89
20260708	1.44	24full	cheap_heuristic	F1	0.802547770700637	170	0.017	6300.0	6299.983
20260708	1.44	24full	cheap_heuristic	VALUE	0.9999954722222223	326	0.032600000000000004	7200.0	7199.9674
20260708	1.44	24full	cheap_heuristic	PREC_CONSTRAINED	0.9930555555555556	284	0.0284	7150.0	7149.9716
20260708	1.44	24full	cheap_heuristic	COST_CONSTRAINED	1.0	9989	0.9989	7200.0	7199.0011
20260708	1.44	24full	small_open	F1	0.802547770700637	170	0.102	6300.0	6299.898
20260708	1.44	24full	small_open	VALUE	0.9999728333333333	326	0.1956	7200.0	7199.8044
20260708	1.44	24full	small_open	PREC_CONSTRAINED	0.9930555555555556	284	0.1704	7150.0	7149.8296
20260708	1.44	24full	small_open	COST_CONSTRAINED	1.0	9989	5.993399999999999	7200.0	7194.0066
20260708	1.44	24full	iter120_default	F1	0.802547770700637	170	0.17	6300.0	6299.83
20260708	1.44	24full	iter120_default	VALUE	0.9999547222222223	326	0.326	7200.0	7199.674
20260708	1.44	24full	iter120_default	PREC_CONSTRAINED	0.9930555555555556	284	0.28400000000000003	7150.0	7149.716
20260708	1.44	24full	iter120_default	COST_CONSTRAINED	1.0	9989	9.989	7200.0	7190.011
20260708	1.44	24full	mid_tier	F1	0.802547770700637	170	0.85	6300.0	6299.15
20260708	1.44	24full	mid_tier	VALUE	0.9997736111111111	326	1.6300000000000001	7200.0	7198.37
20260708	1.44	24full	mid_tier	PREC_CONSTRAINED	0.9930555555555556	284	1.42	7150.0	7148.58
20260708	1.44	24full	mid_tier	COST_CONSTRAINED	1.0	9989	49.945	7200.0	7150.055
20260708	1.44	24full	frontier_gpt4	F1	0.802547770700637	170	5.1	6300.0	6294.9
20260708	1.44	24full	frontier_gpt4	VALUE	0.9986416666666666	326	9.78	7200.0	7190.22
20260708	1.44	24full	frontier_gpt4	PREC_CONSTRAINED	0.9930555555555556	284	8.52	7150.0	7141.48
20260708	1.44	24full	frontier_gpt4	COST_CONSTRAINED	1.0	9989	299.67	7200.0	6900.33
20260708	1.44	20raw	cheap_heuristic	F1	0.8316831683168316	159	0.0159	6300.0	6299.9841
20260708	1.44	20raw	cheap_heuristic	VALUE	0.9999947222222223	380	0.038	7200.0	7199.962
20260708	1.44	20raw	cheap_heuristic	PREC_CONSTRAINED	0.9861111111111112	278	0.027800000000000002	7100.0	7099.9722
20260708	1.44	20raw	cheap_heuristic	COST_CONSTRAINED	1.0	9985	0.9985	7200.0	7199.0015
20260708	1.44	20raw	small_open	F1	0.8316831683168316	159	0.09539999999999998	6300.0	6299.9046
20260708	1.44	20raw	small_open	VALUE	0.9999683333333333	380	0.22799999999999998	7200.0	7199.772
20260708	1.44	20raw	small_open	PREC_CONSTRAINED	0.9861111111111112	278	0.16679999999999998	7100.0	7099.8332
20260708	1.44	20raw	small_open	COST_CONSTRAINED	1.0	9985	5.991	7200.0	7194.009
20260708	1.44	20raw	iter120_default	F1	0.8316831683168316	159	0.159	6300.0	6299.841
20260708	1.44	20raw	iter120_default	VALUE	0.9999472222222222	380	0.38	7200.0	7199.62
20260708	1.44	20raw	iter120_default	PREC_CONSTRAINED	0.9861111111111112	278	0.278	7100.0	7099.722
20260708	1.44	20raw	iter120_default	COST_CONSTRAINED	1.0	9985	9.985	7200.0	7190.015
20260708	1.44	20raw	mid_tier	F1	0.8316831683168316	159	0.795	6300.0	6299.205
20260708	1.44	20raw	mid_tier	VALUE	0.9997361111111112	380	1.9000000000000001	7200.0	7198.1
20260708	1.44	20raw	mid_tier	PREC_CONSTRAINED	0.9861111111111112	278	1.3900000000000001	7100.0	7098.61
20260708	1.44	20raw	mid_tier	COST_CONSTRAINED	1.0	9985	49.925000000000004	7200.0	7150.075
20260708	1.44	20raw	frontier_gpt4	F1	0.8316831683168316	159	4.77	6300.0	6295.23
20260708	1.44	20raw	frontier_gpt4	VALUE	0.9984166666666667	380	11.4	7200.0	7188.6
20260708	1.44	20raw	frontier_gpt4	PREC_CONSTRAINED	0.9861111111111112	278	8.34	7100.0	7091.66
20260708	1.44	20raw	frontier_gpt4	COST_CONSTRAINED	1.0	9985	299.55	7200.0	6900.45
20260708	1.44	20raw+minmax	cheap_heuristic	F1	0.8194444444444444	144	0.014400000000000001	5900.0	5899.9856
20260708	1.44	20raw+minmax	cheap_heuristic	VALUE	0.999995388888889	332	0.0332	7200.0	7199.9668
20260708	1.44	20raw+minmax	cheap_heuristic	PREC_CONSTRAINED	0.9930555555555556	284	0.0284	7150.0	7149.9716
20260708	1.44	20raw+minmax	cheap_heuristic	COST_CONSTRAINED	1.0	9984	0.9984000000000001	7200.0	7199.0016
20260708	1.44	20raw+minmax	small_open	F1	0.8194444444444444	144	0.08639999999999999	5900.0	5899.9136
20260708	1.44	20raw+minmax	small_open	VALUE	0.9999723333333334	332	0.1992	7200.0	7199.8008
20260708	1.44	20raw+minmax	small_open	PREC_CONSTRAINED	0.9930555555555556	284	0.1704	7150.0	7149.8296
20260708	1.44	20raw+minmax	small_open	COST_CONSTRAINED	1.0	9984	5.990399999999999	7200.0	7194.0096
20260708	1.44	20raw+minmax	iter120_default	F1	0.8194444444444444	144	0.14400000000000002	5900.0	5899.856
20260708	1.44	20raw+minmax	iter120_default	VALUE	0.9999538888888888	332	0.332	7200.0	7199.668
20260708	1.44	20raw+minmax	iter120_default	PREC_CONSTRAINED	0.9930555555555556	284	0.28400000000000003	7150.0	7149.716
20260708	1.44	20raw+minmax	iter120_default	COST_CONSTRAINED	1.0	9984	9.984	7200.0	7190.016
20260708	1.44	20raw+minmax	mid_tier	F1	0.8194444444444444	144	0.72	5900.0	5899.28
20260708	1.44	20raw+minmax	mid_tier	VALUE	0.9997694444444445	332	1.6600000000000001	7200.0	7198.34
20260708	1.44	20raw+minmax	mid_tier	PREC_CONSTRAINED	0.9930555555555556	284	1.42	7150.0	7148.58
20260708	1.44	20raw+minmax	mid_tier	COST_CONSTRAINED	1.0	9984	49.92	7200.0	7150.08
20260708	1.44	20raw+minmax	frontier_gpt4	F1	0.8194444444444444	144	4.32	5900.0	5895.68
20260708	1.44	20raw+minmax	frontier_gpt4	VALUE	0.9986166666666667	332	9.959999999999999	7200.0	7190.04
20260708	1.44	20raw+minmax	frontier_gpt4	PREC_CONSTRAINED	0.9930555555555556	284	8.52	7150.0	7141.48
20260708	1.44	20raw+minmax	frontier_gpt4	COST_CONSTRAINED	1.0	9984	299.52	7200.0	6900.48
20260708	1.44	20raw+stat	cheap_heuristic	F1	0.8072727272727274	131	0.0131	5550.0	5549.9869
20260708	1.44	20raw+stat	cheap_heuristic	VALUE	0.9999954027777779	331	0.033100000000000004	7200.0	7199.9669
20260708	1.44	20raw+stat	cheap_heuristic	PREC_CONSTRAINED	0.9861111111111112	284	0.0284	7100.0	7099.9716
20260708	1.44	20raw+stat	cheap_heuristic	COST_CONSTRAINED	1.0	9986	0.9986	7200.0	7199.0014
20260708	1.44	20raw+stat	small_open	F1	0.8072727272727274	131	0.07859999999999999	5550.0	5549.9214
20260708	1.44	20raw+stat	small_open	VALUE	0.9999724166666667	331	0.19859999999999997	7200.0	7199.8014
20260708	1.44	20raw+stat	small_open	PREC_CONSTRAINED	0.9861111111111112	284	0.1704	7100.0	7099.8296
20260708	1.44	20raw+stat	small_open	COST_CONSTRAINED	1.0	9986	5.991599999999999	7200.0	7194.0084
20260708	1.44	20raw+stat	iter120_default	F1	0.8072727272727274	131	0.131	5550.0	5549.869
20260708	1.44	20raw+stat	iter120_default	VALUE	0.9999540277777778	331	0.331	7200.0	7199.669
20260708	1.44	20raw+stat	iter120_default	PREC_CONSTRAINED	0.9861111111111112	284	0.28400000000000003	7100.0	7099.716
20260708	1.44	20raw+stat	iter120_default	COST_CONSTRAINED	1.0	9986	9.986	7200.0	7190.014
20260708	1.44	20raw+stat	mid_tier	F1	0.8072727272727274	131	0.655	5550.0	5549.345
20260708	1.44	20raw+stat	mid_tier	VALUE	0.9997701388888889	331	1.655	7200.0	7198.345
20260708	1.44	20raw+stat	mid_tier	PREC_CONSTRAINED	0.9861111111111112	284	1.42	7100.0	7098.58
20260708	1.44	20raw+stat	mid_tier	COST_CONSTRAINED	1.0	9986	49.93	7200.0	7150.07
20260708	1.44	20raw+stat	frontier_gpt4	F1	0.8072727272727274	131	3.9299999999999997	5550.0	5546.07
20260708	1.44	20raw+stat	frontier_gpt4	VALUE	0.9986208333333333	331	9.93	7200.0	7190.07
20260708	1.44	20raw+stat	frontier_gpt4	PREC_CONSTRAINED	0.9861111111111112	284	8.52	7100.0	7091.48
20260708	1.44	20raw+stat	frontier_gpt4	COST_CONSTRAINED	1.0	9986	299.58	7200.0	6900.42
20260708	1.0	24full	cheap_heuristic	F1	0.7532467532467532	131	0.0131	4350.0	4349.9869
20260708	1.0	24full	cheap_heuristic	VALUE	0.9999943600000001	282	0.028200000000000003	5000.0	4999.9718
20260708	1.0	24full	cheap_heuristic	PREC_CONSTRAINED	0.96	187	0.0187	4800.0	4799.9813
20260708	1.0	24full	cheap_heuristic	COST_CONSTRAINED	1.0	9945	0.9945	5000.0	4999.0055
20260708	1.0	24full	small_open	F1	0.7532467532467532	131	0.07859999999999999	4350.0	4349.9214
20260708	1.0	24full	small_open	VALUE	0.9999661599999999	282	0.1692	5000.0	4999.8308
20260708	1.0	24full	small_open	PREC_CONSTRAINED	0.96	187	0.1122	4800.0	4799.8878
20260708	1.0	24full	small_open	COST_CONSTRAINED	1.0	9945	5.967	5000.0	4994.033
20260708	1.0	24full	iter120_default	F1	0.7532467532467532	131	0.131	4350.0	4349.869
20260708	1.0	24full	iter120_default	VALUE	0.9999435999999999	282	0.28200000000000003	5000.0	4999.718
20260708	1.0	24full	iter120_default	PREC_CONSTRAINED	0.96	187	0.187	4800.0	4799.813
20260708	1.0	24full	iter120_default	COST_CONSTRAINED	1.0	9945	9.945	5000.0	4990.055
20260708	1.0	24full	mid_tier	F1	0.7532467532467532	131	0.655	4350.0	4349.345
20260708	1.0	24full	mid_tier	VALUE	0.999718	282	1.41	5000.0	4998.59
20260708	1.0	24full	mid_tier	PREC_CONSTRAINED	0.96	187	0.935	4800.0	4799.065
20260708	1.0	24full	mid_tier	COST_CONSTRAINED	1.0	9945	49.725	5000.0	4950.275
20260708	1.0	24full	frontier_gpt4	F1	0.7532467532467532	131	3.9299999999999997	4350.0	4346.07
20260708	1.0	24full	frontier_gpt4	VALUE	0.998308	282	8.459999999999999	5000.0	4991.54
20260708	1.0	24full	frontier_gpt4	PREC_CONSTRAINED	0.96	187	5.609999999999999	4800.0	4794.39
20260708	1.0	24full	frontier_gpt4	COST_CONSTRAINED	1.0	9945	298.34999999999997	5000.0	4701.65
20260708	1.0	20raw	cheap_heuristic	F1	0.7853881278538812	119	0.0119	4300.0	4299.9881
20260708	1.0	20raw	cheap_heuristic	VALUE	0.9999940199999999	299	0.029900000000000003	5000.0	4999.9701
20260708	1.0	20raw	cheap_heuristic	PREC_CONSTRAINED	0.98	190	0.019	4900.0	4899.981
20260708	1.0	20raw	cheap_heuristic	COST_CONSTRAINED	1.0	9941	0.9941000000000001	5000.0	4999.0059
20260708	1.0	20raw	small_open	F1	0.7853881278538812	119	0.07139999999999999	4300.0	4299.9286
20260708	1.0	20raw	small_open	VALUE	0.99996412	299	0.17939999999999998	5000.0	4999.8206
20260708	1.0	20raw	small_open	PREC_CONSTRAINED	0.98	190	0.11399999999999999	4900.0	4899.886
20260708	1.0	20raw	small_open	COST_CONSTRAINED	1.0	9941	5.9646	5000.0	4994.0354
20260708	1.0	20raw	iter120_default	F1	0.7853881278538812	119	0.11900000000000001	4300.0	4299.881
20260708	1.0	20raw	iter120_default	VALUE	0.9999402000000001	299	0.299	5000.0	4999.701
20260708	1.0	20raw	iter120_default	PREC_CONSTRAINED	0.98	190	0.19	4900.0	4899.81
20260708	1.0	20raw	iter120_default	COST_CONSTRAINED	1.0	9941	9.941	5000.0	4990.059
20260708	1.0	20raw	mid_tier	F1	0.7853881278538812	119	0.595	4300.0	4299.405
20260708	1.0	20raw	mid_tier	VALUE	0.9997010000000001	299	1.495	5000.0	4998.505
20260708	1.0	20raw	mid_tier	PREC_CONSTRAINED	0.98	190	0.9500000000000001	4900.0	4899.05
20260708	1.0	20raw	mid_tier	COST_CONSTRAINED	1.0	9941	49.705	5000.0	4950.295
20260708	1.0	20raw	frontier_gpt4	F1	0.7853881278538812	119	3.57	4300.0	4296.43
20260708	1.0	20raw	frontier_gpt4	VALUE	0.9982059999999999	299	8.969999999999999	5000.0	4991.03
20260708	1.0	20raw	frontier_gpt4	PREC_CONSTRAINED	0.98	190	5.7	4900.0	4894.3
20260708	1.0	20raw	frontier_gpt4	COST_CONSTRAINED	1.0	9941	298.22999999999996	5000.0	4701.77
20260708	1.0	20raw+minmax	cheap_heuristic	F1	0.7884615384615384	108	0.0108	4100.0	4099.9892
20260708	1.0	20raw+minmax	cheap_heuristic	VALUE	0.99999424	288	0.028800000000000003	5000.0	4999.9712
20260708	1.0	20raw+minmax	cheap_heuristic	PREC_CONSTRAINED	0.98	196	0.0196	4900.0	4899.9804
20260708	1.0	20raw+minmax	cheap_heuristic	COST_CONSTRAINED	1.0	9940	0.994	5000.0	4999.006
20260708	1.0	20raw+minmax	small_open	F1	0.7884615384615384	108	0.0648	4100.0	4099.9352
20260708	1.0	20raw+minmax	small_open	VALUE	0.99996544	288	0.17279999999999998	5000.0	4999.8272
20260708	1.0	20raw+minmax	small_open	PREC_CONSTRAINED	0.98	196	0.1176	4900.0	4899.8824
20260708	1.0	20raw+minmax	small_open	COST_CONSTRAINED	1.0	9940	5.9639999999999995	5000.0	4994.036
20260708	1.0	20raw+minmax	iter120_default	F1	0.7884615384615384	108	0.108	4100.0	4099.892
20260708	1.0	20raw+minmax	iter120_default	VALUE	0.9999424000000001	288	0.28800000000000003	5000.0	4999.712
