# Pillar 2 Contrastive Yield decomposition (per-problem / per-step)
# Computed from real rollout data:
#   - tinker_gsm8k_zvf_s{42,123,456}.json: 600 (problem, G=8) rollouts.
#   - groupsize_zvf_sweep.json: 12 runs * 40 steps x G in {2,4,8,16}.
# Columns:
#   source      tinker_gsm8k | groupsize_zvf_sweep | groupsize_zvf_sweep_agg
#   seed, problem_id|step, G, k|p_x, zvf_obs, zvf_iid, delta_div, Y_obs
# zvf_iid  = p**G + (1-p)**G (Bernoulli-collision baseline).
# delta_div = zvf_iid - zvf_obs (structural diversity bonus;
#            POSITIVE delta_div proves the sampler anti-herds).
# Source: scripts/zvf_contrastive_yield.py
source	seed	id	G	p_x	zvf_obs	zvf_iid	delta_div	Y_obs
tinker_gsm8k	42	0	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	42	1	8	0.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	42	2	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	3	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	42	4	8	0.1250	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	5	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	6	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	42	7	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	8	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	9	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	10	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	11	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	42	12	8	0.2500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	13	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	14	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	15	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	16	8	0.3750	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	17	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	42	18	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	19	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	20	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	21	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	22	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	42	23	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	24	8	0.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	42	25	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	26	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	27	8	0.2500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	28	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	29	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	30	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	42	31	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	42	32	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	33	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	34	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	35	8	0.3750	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	36	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	37	8	0.3750	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	38	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	39	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	40	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	41	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	42	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	43	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	44	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	42	45	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	46	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	47	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	48	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	42	49	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	50	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	51	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	52	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	53	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	54	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	55	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	42	56	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	57	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	58	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	59	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	42	60	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	61	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	62	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	63	8	0.2500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	64	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	65	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	42	66	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	42	67	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	68	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	42	69	8	0.3750	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	70	8	0.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	42	71	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	72	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	73	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	42	74	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	42	75	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	76	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	42	77	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	78	8	0.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	42	79	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	80	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	81	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	82	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	83	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	84	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	42	85	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	86	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	42	87	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	88	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	42	89	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	90	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	42	91	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	92	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	93	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	94	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	95	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	96	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	42	97	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	98	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	99	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	100	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	101	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	42	102	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	103	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	104	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	105	8	0.3750	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	106	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	107	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	108	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	42	109	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	110	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	111	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	112	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	113	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	114	8	0.2500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	115	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	116	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	117	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	118	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	119	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	120	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	42	121	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	122	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	123	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	124	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	125	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	126	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	127	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	128	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	42	129	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	130	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	131	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	132	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	133	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	134	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	135	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	136	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	42	137	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	138	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	139	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	140	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	141	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	142	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	143	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	144	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	145	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	146	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	147	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	148	8	0.3750	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	149	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	42	150	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	151	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	42	152	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	42	153	8	0.3750	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	154	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	155	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	156	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	157	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	42	158	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	42	159	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	42	160	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	161	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	162	8	0.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	42	163	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	164	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	165	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	42	166	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	167	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	42	168	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	42	169	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	42	170	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	171	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	172	8	0.1250	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	173	8	0.3750	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	174	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	175	8	0.1250	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	176	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	177	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	42	178	8	0.1250	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	179	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	180	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	42	181	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	182	8	0.2500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	183	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	184	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	185	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	186	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	187	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	188	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	189	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	190	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	191	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	42	192	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	193	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	42	194	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	195	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	42	196	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	197	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	42	198	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	42	199	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	0	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	1	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	2	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	123	3	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	4	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	5	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	6	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	123	7	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	123	8	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	123	9	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	10	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	11	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	12	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	13	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	14	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	15	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	123	16	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	17	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	18	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	19	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	123	20	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	21	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	22	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	23	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	24	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	25	8	0.3750	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	123	26	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	123	27	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	28	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	29	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	30	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	31	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	32	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	33	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	34	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	123	35	8	0.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	36	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	37	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	38	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	39	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	40	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	123	41	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	42	8	0.2500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	43	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	44	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	45	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	46	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	47	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	48	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	49	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	50	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	123	51	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	52	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	53	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	54	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	123	55	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	56	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	57	8	0.3750	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	123	58	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	59	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	123	60	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	123	61	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	62	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	123	63	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	64	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	65	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	123	66	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	67	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	68	8	0.3750	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	123	69	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	70	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	71	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	72	8	0.1250	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	73	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	74	8	0.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	75	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	76	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	77	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	78	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	123	79	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	123	80	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	123	81	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	82	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	83	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	84	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	85	8	0.2500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	86	8	0.3750	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	123	87	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	88	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	89	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	90	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	91	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	92	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	93	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	94	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	95	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	96	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	97	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	98	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	123	99	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	100	8	0.3750	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	123	101	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	102	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	123	103	8	0.2500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	104	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	105	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	106	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	107	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	123	108	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	109	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	110	8	0.2500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	111	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	112	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	123	113	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	123	114	8	0.2500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	115	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	123	116	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	117	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	123	118	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	119	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	120	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	123	121	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	122	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	123	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	123	124	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	123	125	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	126	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	127	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	128	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	129	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	130	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	123	131	8	0.3750	0.0000	0.0237	0.0237	1.0000
